datetime,neighborhood_id,noise_db,green_space_pct,walkability_score,avg_rent_usd
2024-03-01 03:00,lakewood,42.4,51.4,54.6,1969.0
2024-03-01 04:00,lakewood,46.3,50.6,52.8,1989.0
2024-03-01 05:00,lakewood,35.6,49.5,54.5,1911.0
2024-03-01 06:00,lakewood,48.3,54.1,53.9,1982.0
2024-03-01 07:00,lakewood,51.4,51.7,54.1,2006.0
2024-03-01 08:00,lakewood,51.2,52.6,57.7,1958.0
2024-03-01 09:00,lakewood,49.1,52.2,57.1,1900.0
2024-03-01 10:00,lakewood,51.1,55.5,54.0,1989.0
2024-03-01 11:00,lakewood,57.0,51.8,53.9,1943.0
2024-03-01 12:00,lakewood,61.0,56.7,55.3,1935.0
2024-03-01 13:00,lakewood,53.1,52.6,52.5,1952.0
2024-03-01 14:00,lakewood,55.9,47.5,56.7,1984.0
2024-03-01 15:00,lakewood,49.0,56.2,53.6,1961.0
2024-03-01 16:00,lakewood,48.1,51.2,53.8,1967.0
2024-03-01 17:00,lakewood,49.6,51.8,52.3,1960.0
2024-03-01 18:00,lakewood,46.3,51.5,58.7,1911.0
2024-03-01 19:00,lakewood,34.3,50.2,56.4,1924.0
2024-03-01 20:00,lakewood,38.1,54.4,55.9,1959.0
2024-03-01 21:00,lakewood,43.3,50.9,54.2,1970.0
2024-03-01 22:00,lakewood,37.0,46.6,54.1,1973.0
2024-03-01 23:00,lakewood,41.8,54.1,51.0,1958.0
2024-03-02 00:00,lakewood,43.0,48.6,59.7,1947.0
2024-03-02 01:00,lakewood,50.2,46.6,60.7,1940.0
2024-03-02 02:00,lakewood,36.1,50.7,58.6,1976.0
2024-03-02 03:00,lakewood,46.2,55.6,56.1,1978.0
2024-03-02 04:00,lakewood,42.2,50.4,57.6,1932.0
2024-03-02 05:00,lakewood,41.1,50.2,55.9,1962.0
2024-03-02 06:00,lakewood,46.9,51.5,60.7,1943.0
2024-03-02 07:00,lakewood,46.2,53.7,57.7,1952.0
2024-03-02 08:00,lakewood,41.4,52.0,54.3,1919.0
2024-03-02 09:00,lakewood,46.7,49.4,56.9,1938.0
2024-03-02 10:00,lakewood,53.9,52.6,54.2,1952.0
2024-03-02 11:00,lakewood,53.7,51.2,57.9,1955.0
2024-03-02 12:00,lakewood,55.3,48.1,57.5,1988.0
2024-03-02 13:00,lakewood,57.0,54.1,59.1,1991.0
2024-03-02 14:00,lakewood,57.7,51.7,56.1,1943.0
2024-03-02 15:00,lakewood,59.9,48.1,57.1,1915.0
2024-03-02 16:00,lakewood,49.4,49.0,57.8,1901.0
2024-03-02 17:00,lakewood,48.9,55.1,57.2,1947.0
2024-03-02 18:00,lakewood,44.5,52.5,57.9,1969.0
2024-03-02 19:00,lakewood,44.7,50.0,57.4,1973.0
2024-03-02 20:00,lakewood,36.7,47.1,58.5,1962.0
2024-03-02 21:00,lakewood,38.8,50.6,56.5,1928.0
2024-03-02 22:00,lakewood,43.1,49.0,57.5,1927.0
2024-03-02 23:00,lakewood,36.6,54.2,57.0,1955.0
2024-03-03 00:00,lakewood,36.5,50.1,59.5,2015.0
2024-03-03 01:00,lakewood,35.1,51.5,58.8,1935.0
2024-03-03 02:00,lakewood,43.5,49.8,58.3,1937.0
2024-03-03 03:00,lakewood,44.7,50.3,57.3,1974.0
2024-03-03 04:00,lakewood,37.9,52.2,54.4,1923.0
2024-03-03 05:00,lakewood,42.1,49.5,56.9,1962.0
2024-03-03 06:00,lakewood,43.3,54.1,58.4,1961.0
2024-03-03 07:00,lakewood,50.8,52.8,61.1,1973.0
2024-03-03 08:00,lakewood,47.4,55.2,58.5,1940.0
2024-03-03 09:00,lakewood,51.5,54.8,58.9,1996.0
2024-03-03 10:00,lakewood,55.2,53.3,55.9,1946.0
2024-03-03 11:00,lakewood,52.9,53.7,59.3,1954.0
2024-03-03 12:00,lakewood,53.4,53.8,56.3,1992.0
2024-03-03 13:00,lakewood,46.6,55.6,57.9,1975.0
2024-03-03 14:00,lakewood,53.0,52.9,59.1,1970.0
2024-03-03 15:00,lakewood,49.7,54.6,55.8,1950.0
2024-03-03 16:00,lakewood,51.5,54.5,58.9,1940.0
2024-03-03 17:00,lakewood,49.8,50.3,61.5,1948.0
2024-03-03 18:00,lakewood,40.4,49.0,58.1,1953.0
2024-03-03 19:00,lakewood,46.9,49.4,58.1,1924.0
2024-03-03 20:00,lakewood,39.5,56.2,55.7,1965.0
2024-03-03 21:00,lakewood,42.2,51.9,59.0,1921.0
2024-03-03 22:00,lakewood,46.0,56.8,58.1,2011.0
2024-03-03 23:00,lakewood,39.8,53.0,60.9,1939.0
2024-03-04 00:00,lakewood,36.9,48.0,59.1,1937.0
2024-03-04 01:00,lakewood,40.4,49.2,56.9,1930.0
2024-03-04 02:00,lakewood,39.5,52.7,52.9,1946.0
2024-03-04 03:00,lakewood,45.2,53.1,55.3,1955.0
2024-03-04 04:00,lakewood,39.8,57.0,53.4,1955.0
2024-03-04 05:00,lakewood,41.3,54.5,57.2,1949.0
2024-03-04 06:00,lakewood,45.9,52.8,50.5,1910.0
2024-03-04 07:00,lakewood,45.3,50.6,52.6,1969.0
2024-03-04 08:00,lakewood,49.0,51.5,52.5,1949.0
2024-03-04 09:00,lakewood,42.8,51.6,55.1,1956.0
2024-03-04 10:00,lakewood,47.2,52.6,52.9,1930.0
2024-03-04 11:00,lakewood,54.9,57.0,55.1,1930.0
2024-03-04 12:00,lakewood,53.6,54.3,56.2,2019.0
2024-03-04 13:00,lakewood,50.6,52.6,58.1,1987.0
2024-03-04 14:00,lakewood,46.1,52.0,58.0,2022.0
2024-03-04 15:00,lakewood,52.8,51.1,53.0,2005.0
2024-03-04 16:00,lakewood,51.2,49.9,54.6,1958.0
2024-03-04 17:00,lakewood,48.7,49.8,53.8,1909.0
2024-03-04 18:00,lakewood,48.1,51.1,55.9,1986.0
2024-03-04 19:00,lakewood,41.7,51.7,55.4,1952.0
2024-03-04 20:00,lakewood,44.7,52.8,53.9,1976.0
2024-03-04 21:00,lakewood,44.7,48.7,58.1,1959.0
2024-03-04 22:00,lakewood,41.8,54.5,53.9,1974.0
2024-03-04 23:00,lakewood,39.9,48.3,53.0,1964.0
2024-03-05 00:00,lakewood,38.2,56.0,57.4,1983.0
2024-03-05 01:00,lakewood,41.4,52.6,52.6,1975.0
2024-03-05 02:00,lakewood,42.1,53.4,58.4,1935.0
2024-03-05 03:00,lakewood,40.6,52.8,53.1,1945.0
2024-03-05 04:00,lakewood,42.5,51.2,57.6,1912.0
2024-03-05 05:00,lakewood,44.4,53.7,53.9,1927.0
2024-03-05 06:00,lakewood,38.8,50.0,57.1,1949.0
2024-03-05 07:00,lakewood,50.6,50.5,56.4,1932.0
2024-03-05 08:00,lakewood,46.1,51.7,53.7,1911.0
2024-03-05 09:00,lakewood,50.1,52.3,57.5,1973.0
2024-03-05 10:00,lakewood,55.6,53.8,55.7,1919.0
2024-03-05 11:00,lakewood,53.2,53.5,57.9,1967.0
2024-03-05 12:00,lakewood,56.7,49.4,54.3,1961.0
2024-03-05 13:00,lakewood,56.2,51.6,54.8,1967.0
2024-03-05 14:00,lakewood,48.6,56.0,53.2,1902.0
2024-03-05 15:00,lakewood,50.7,56.2,56.2,1969.0
2024-03-05 16:00,lakewood,49.1,51.6,51.9,1894.0
2024-03-05 17:00,lakewood,47.7,55.3,55.7,1966.0
2024-03-05 18:00,lakewood,49.8,52.8,54.8,1930.0
2024-03-05 19:00,lakewood,47.1,53.3,53.1,1921.0
2024-03-05 20:00,lakewood,44.8,49.4,58.7,1881.0
2024-03-05 21:00,lakewood,45.3,53.2,55.2,1946.0
2024-03-05 22:00,lakewood,46.7,53.8,53.2,1907.0
2024-03-05 23:00,lakewood,41.5,52.0,52.0,1949.0
2024-03-06 00:00,lakewood,39.3,52.0,56.5,1987.0
2024-03-06 01:00,lakewood,43.7,50.2,55.7,1952.0
2024-03-06 02:00,lakewood,37.0,53.0,58.7,1951.0
2024-03-06 03:00,lakewood,36.2,52.1,52.6,1972.0
2024-03-06 04:00,lakewood,42.6,51.6,54.3,1945.0
2024-03-06 05:00,lakewood,41.0,50.1,52.2,1978.0
2024-03-06 06:00,lakewood,43.8,52.4,55.6,1958.0
2024-03-06 07:00,lakewood,43.5,47.8,53.8,1960.0
2024-03-06 08:00,lakewood,46.8,51.1,59.3,1904.0
2024-03-06 09:00,lakewood,48.4,56.7,54.9,1932.0
2024-03-06 10:00,lakewood,55.4,52.1,54.3,1955.0
2024-03-06 11:00,lakewood,50.8,49.5,54.8,1925.0
2024-03-06 12:00,lakewood,53.0,52.9,56.7,1978.0
2024-03-06 13:00,lakewood,51.5,53.2,56.0,1958.0
2024-03-06 14:00,lakewood,50.5,49.4,56.0,1907.0
2024-03-06 15:00,lakewood,49.9,45.6,52.3,1928.0
2024-03-06 16:00,lakewood,52.3,53.7,53.9,1968.0
2024-03-06 17:00,lakewood,49.7,51.6,52.2,1945.0
2024-03-06 18:00,lakewood,44.7,48.9,55.7,1957.0
2024-03-06 19:00,lakewood,42.3,52.7,56.5,1946.0
2024-03-06 20:00,lakewood,41.6,51.0,53.8,1983.0
2024-03-06 21:00,lakewood,34.9,54.2,53.8,1931.0
2024-03-06 22:00,lakewood,41.8,48.3,53.4,1929.0
2024-03-06 23:00,lakewood,40.3,50.0,58.2,1995.0
2024-03-07 00:00,lakewood,34.9,53.4,56.7,1964.0
2024-03-07 01:00,lakewood,39.0,51.4,53.5,1939.0
2024-03-07 02:00,lakewood,37.4,51.7,52.0,1945.0
2024-03-07 03:00,lakewood,37.3,52.5,53.6,1957.0
2024-03-07 04:00,lakewood,44.2,56.0,49.9,1929.0
2024-03-07 05:00,lakewood,40.1,53.2,51.7,1925.0
2024-03-07 06:00,lakewood,45.4,52.2,55.8,1961.0
2024-03-07 07:00,lakewood,48.1,52.5,55.1,1967.0
2024-03-07 08:00,lakewood,42.3,55.9,50.6,1923.0
2024-03-07 09:00,lakewood,50.0,53.7,49.0,1949.0
2024-03-07 10:00,lakewood,54.3,54.5,53.6,1942.0
2024-03-07 11:00,lakewood,50.9,51.0,52.9,1928.0
2024-03-07 12:00,lakewood,54.3,52.3,56.0,1955.0
2024-03-07 13:00,lakewood,54.8,54.2,51.5,1929.0
2024-03-07 14:00,lakewood,51.2,51.9,53.7,1973.0
2024-03-07 15:00,lakewood,56.6,52.5,55.2,1971.0
2024-03-07 16:00,lakewood,43.4,52.1,57.0,1934.0
2024-03-07 17:00,lakewood,43.4,51.5,54.9,1927.0
2024-03-07 18:00,lakewood,51.3,50.8,52.7,1948.0
2024-03-07 19:00,lakewood,43.7,52.0,56.0,1928.0
2024-03-07 20:00,lakewood,45.5,53.4,57.1,1959.0
2024-03-07 21:00,lakewood,43.5,49.8,54.0,1984.0
2024-03-07 22:00,lakewood,45.7,49.1,55.5,1939.0
2024-03-07 23:00,lakewood,38.9,52.7,57.3,1961.0
2024-03-08 00:00,lakewood,40.0,53.3,54.3,1960.0
2024-03-08 01:00,lakewood,45.2,46.8,56.6,1912.0
2024-03-08 02:00,lakewood,44.7,50.4,52.6,1967.0
2024-03-08 03:00,lakewood,42.1,49.5,52.5,1945.0
2024-03-08 04:00,lakewood,37.4,49.3,55.2,1926.0
2024-03-08 05:00,lakewood,42.3,55.7,54.7,1953.0
2024-03-08 06:00,lakewood,51.1,49.0,57.4,1977.0
2024-03-08 07:00,lakewood,49.6,55.2,55.6,1935.0
2024-03-08 08:00,lakewood,52.3,54.8,57.2,1951.0
2024-03-08 09:00,lakewood,48.5,52.5,56.9,1976.0
2024-03-08 10:00,lakewood,50.6,52.8,52.4,1975.0
2024-03-08 11:00,lakewood,50.4,54.0,52.7,1976.0
2024-03-08 12:00,lakewood,54.0,50.0,56.4,1935.0
2024-03-08 13:00,lakewood,55.0,51.3,51.6,1925.0
2024-03-08 14:00,lakewood,50.6,55.4,56.8,1991.0
2024-03-08 15:00,lakewood,55.6,50.7,54.6,1940.0
2024-03-08 16:00,lakewood,47.0,47.4,55.0,1918.0
2024-03-08 17:00,lakewood,47.0,57.3,54.0,1955.0
2024-03-08 18:00,lakewood,47.7,52.7,55.6,1941.0
2024-03-08 19:00,lakewood,40.3,49.6,56.7,1906.0
2024-03-08 20:00,lakewood,43.9,48.5,56.9,1941.0
2024-03-08 21:00,lakewood,37.3,53.4,56.9,1939.0
2024-03-08 22:00,lakewood,43.2,46.3,52.4,1982.0
2024-03-08 23:00,lakewood,40.3,47.3,53.6,1927.0
2024-03-09 00:00,lakewood,40.5,51.1,58.4,1948.0
2024-03-09 01:00,lakewood,45.1,53.1,58.9,1979.0
2024-03-09 02:00,lakewood,39.8,48.8,60.4,1953.0
2024-03-09 03:00,lakewood,41.4,50.4,56.8,1971.0
2024-03-09 04:00,lakewood,44.0,54.0,59.6,1964.0
2024-03-09 05:00,lakewood,41.4,51.6,60.4,1941.0
2024-03-09 06:00,lakewood,46.1,50.0,56.7,1944.0
2024-03-09 07:00,lakewood,44.7,54.0,55.3,1952.0
2024-03-09 08:00,lakewood,49.4,47.5,57.1,1956.0
2024-03-09 09:00,lakewood,51.9,51.5,59.4,1947.0
2024-03-09 10:00,lakewood,52.0,52.6,59.9,1933.0
2024-03-09 11:00,lakewood,51.3,50.3,57.3,1986.0
2024-03-09 12:00,lakewood,54.7,49.2,56.8,1959.0
2024-03-09 13:00,lakewood,50.0,50.2,60.7,1935.0
2024-03-09 14:00,lakewood,54.8,55.1,56.5,1928.0
2024-03-09 15:00,lakewood,49.8,49.3,58.2,1945.0
2024-03-09 16:00,lakewood,50.1,55.5,59.6,1962.0
2024-03-09 17:00,lakewood,41.2,53.1,61.4,1875.0
2024-03-09 18:00,lakewood,47.1,51.6,56.3,1970.0
2024-03-09 19:00,lakewood,46.1,53.9,57.3,1926.0
2024-03-09 20:00,lakewood,41.4,54.2,57.2,1943.0
2024-03-09 21:00,lakewood,49.5,54.7,60.3,1913.0
2024-03-09 22:00,lakewood,38.9,52.2,56.0,1990.0
2024-03-09 23:00,lakewood,45.2,50.7,61.6,1950.0
2024-03-10 00:00,lakewood,48.8,52.4,59.2,1985.0
2024-03-10 01:00,lakewood,44.8,53.3,57.7,1963.0
2024-03-10 02:00,lakewood,38.6,52.4,55.8,1905.0
2024-03-10 03:00,lakewood,41.2,55.2,59.9,1948.0
2024-03-10 04:00,lakewood,46.2,50.6,54.2,1895.0
2024-03-10 05:00,lakewood,37.5,54.0,56.7,1962.0
2024-03-10 06:00,lakewood,49.9,49.2,59.0,1963.0
2024-03-10 07:00,lakewood,44.5,55.4,57.4,1940.0
2024-03-10 08:00,lakewood,55.3,53.3,59.9,1984.0
2024-03-10 09:00,lakewood,48.7,55.1,57.0,1936.0
2024-03-10 10:00,lakewood,51.1,50.4,59.6,1957.0
2024-03-10 11:00,lakewood,51.3,53.7,57.4,1942.0
2024-03-10 12:00,lakewood,53.1,53.2,58.8,1941.0
2024-03-10 13:00,lakewood,55.3,51.4,56.7,1913.0
2024-03-10 14:00,lakewood,54.9,52.0,58.4,1976.0
2024-03-10 15:00,lakewood,49.2,48.6,58.1,1958.0
2024-03-10 16:00,lakewood,48.2,55.7,53.0,1978.0
2024-03-10 17:00,lakewood,49.4,53.1,51.3,1982.0
2024-03-10 18:00,lakewood,41.9,50.7,57.7,1960.0
2024-03-10 19:00,lakewood,42.9,54.2,59.6,1956.0
2024-03-10 20:00,lakewood,42.2,49.3,56.5,1972.0
2024-03-10 21:00,lakewood,43.5,53.8,57.0,1973.0
2024-03-10 22:00,lakewood,37.5,54.7,57.5,1992.0
2024-03-10 23:00,lakewood,36.4,56.4,57.3,1941.0
2024-03-11 00:00,lakewood,41.6,50.3,54.9,1932.0
2024-03-11 01:00,lakewood,38.9,53.2,53.2,1931.0
2024-03-11 02:00,lakewood,36.9,50.7,57.6,1929.0
2024-03-11 03:00,lakewood,38.8,52.5,54.3,2006.0
2024-03-11 04:00,lakewood,40.5,52.8,56.9,1973.0
2024-03-11 05:00,lakewood,41.7,51.6,59.0,1948.0
2024-03-11 06:00,lakewood,43.7,50.4,51.5,1971.0
2024-03-11 07:00,lakewood,40.0,52.0,54.6,2006.0
2024-03-11 08:00,lakewood,43.5,49.7,54.7,1945.0
2024-03-11 09:00,lakewood,49.0,51.8,52.5,1959.0
2024-03-11 10:00,lakewood,45.0,51.9,53.8,1975.0
2024-03-11 11:00,lakewood,58.0,51.2,57.8,1942.0
2024-03-11 12:00,lakewood,50.1,56.4,56.0,1950.0
2024-03-11 13:00,lakewood,54.8,52.7,54.9,1917.0
2024-03-11 14:00,lakewood,51.1,53.6,54.8,1973.0
2024-03-11 15:00,lakewood,51.8,49.8,52.4,1946.0
2024-03-11 16:00,lakewood,47.4,52.8,53.6,1935.0
2024-03-11 17:00,lakewood,50.2,52.4,53.6,1950.0
2024-03-11 18:00,lakewood,49.1,52.7,56.2,1931.0
2024-03-11 19:00,lakewood,44.1,57.8,53.4,1920.0
2024-03-11 20:00,lakewood,41.5,54.2,54.8,1924.0
2024-03-11 21:00,lakewood,40.7,53.5,54.2,1965.0
2024-03-11 22:00,lakewood,44.5,52.6,54.9,1971.0
2024-03-11 23:00,lakewood,38.4,49.6,54.5,1938.0
2024-03-12 00:00,lakewood,38.6,56.6,59.3,1941.0
2024-03-12 01:00,lakewood,41.3,51.5,57.2,1983.0
2024-03-12 02:00,lakewood,35.7,53.2,52.4,1994.0
2024-03-12 03:00,lakewood,42.3,49.9,54.5,1943.0
2024-03-12 04:00,lakewood,42.6,54.6,52.7,1996.0
2024-03-12 05:00,lakewood,45.8,49.8,55.1,1993.0
2024-03-12 06:00,lakewood,48.7,51.2,56.6,2025.0
2024-03-12 07:00,lakewood,47.4,50.4,55.3,1956.0
2024-03-12 08:00,lakewood,47.4,53.1,52.5,1933.0
2024-03-12 09:00,lakewood,52.9,47.6,56.8,1900.0
2024-03-12 10:00,lakewood,46.7,50.8,55.6,1983.0
2024-03-12 11:00,lakewood,52.9,51.4,56.2,1928.0
2024-03-12 12:00,lakewood,53.4,49.0,55.2,1947.0
2024-03-12 13:00,lakewood,50.3,52.4,55.3,1979.0
2024-03-12 14:00,lakewood,47.1,51.8,53.5,1972.0
2024-03-12 15:00,lakewood,52.9,53.3,53.6,1972.0
2024-03-12 16:00,lakewood,44.4,47.7,52.4,1949.0
2024-03-12 17:00,lakewood,49.1,44.6,57.6,1953.0
2024-03-12 18:00,lakewood,40.3,52.3,57.2,1965.0
2024-03-12 19:00,lakewood,44.3,48.6,54.2,1927.0
2024-03-12 20:00,lakewood,46.2,53.6,60.7,1938.0
2024-03-12 21:00,lakewood,38.8,51.6,57.8,1941.0
2024-03-12 22:00,lakewood,41.4,52.2,55.1,1934.0
2024-03-12 23:00,lakewood,40.6,51.5,55.0,1974.0
2024-03-13 00:00,lakewood,46.3,49.9,54.2,1929.0
2024-03-13 01:00,lakewood,41.6,50.7,55.5,1978.0
2024-03-13 02:00,lakewood,33.4,53.2,54.1,1962.0
2024-03-13 03:00,lakewood,38.3,55.0,56.8,1964.0
2024-03-13 04:00,lakewood,43.4,50.1,53.8,1969.0
2024-03-13 05:00,lakewood,38.7,55.6,54.4,1963.0
2024-03-13 06:00,lakewood,51.3,50.2,55.1,1976.0
2024-03-13 07:00,lakewood,49.9,51.2,54.0,1944.0
2024-03-13 08:00,lakewood,53.3,51.3,55.2,1939.0
2024-03-13 09:00,lakewood,52.8,52.4,53.0,1926.0
2024-03-13 10:00,lakewood,45.9,49.9,56.6,1983.0
2024-03-13 11:00,lakewood,54.8,53.4,54.7,1969.0
2024-03-13 12:00,lakewood,53.9,56.5,54.8,1984.0
2024-03-13 13:00,lakewood,55.3,53.8,51.0,1973.0
2024-03-13 14:00,lakewood,51.5,50.9,52.0,1950.0
2024-03-13 15:00,lakewood,50.8,48.7,52.1,1962.0
2024-03-13 16:00,lakewood,51.6,52.5,57.3,1948.0
2024-03-13 17:00,lakewood,46.9,49.7,51.9,1996.0
2024-03-13 18:00,lakewood,48.4,48.5,55.3,1947.0
2024-03-13 19:00,lakewood,40.2,51.0,55.8,1970.0
2024-03-13 20:00,lakewood,42.2,51.7,54.7,1973.0
2024-03-13 21:00,lakewood,42.4,52.2,54.9,1959.0
2024-03-13 22:00,lakewood,39.6,54.1,52.8,1940.0
2024-03-13 23:00,lakewood,42.8,49.2,51.9,1952.0
2024-03-14 00:00,lakewood,35.9,48.8,56.5,1945.0
2024-03-14 01:00,lakewood,44.9,49.0,54.8,1960.0
2024-03-14 02:00,lakewood,37.5,54.6,56.0,1910.0
2024-03-14 03:00,lakewood,40.9,53.0,53.8,1913.0
2024-03-14 04:00,lakewood,41.8,57.5,54.2,1989.0
2024-03-14 05:00,lakewood,38.7,52.5,56.5,1950.0
2024-03-14 06:00,lakewood,44.1,53.8,58.8,1958.0
2024-03-14 07:00,lakewood,45.5,51.5,60.0,1953.0
2024-03-14 08:00,lakewood,47.2,49.1,51.3,1959.0
2024-03-14 09:00,lakewood,52.6,51.0,55.0,1921.0
2024-03-14 10:00,lakewood,52.3,53.2,53.9,1992.0
2024-03-14 11:00,lakewood,50.2,52.7,56.7,1948.0
2024-03-14 12:00,lakewood,52.4,48.4,57.7,1946.0
2024-03-14 13:00,lakewood,54.3,53.7,53.7,1945.0
2024-03-14 14:00,lakewood,55.9,49.2,59.3,1931.0
2024-03-14 15:00,lakewood,47.1,52.3,59.4,1902.0
2024-03-14 16:00,lakewood,48.6,53.2,55.1,1960.0
2024-03-14 17:00,lakewood,44.9,50.5,54.7,1922.0
2024-03-14 18:00,lakewood,44.9,51.0,54.1,1958.0
2024-03-14 19:00,lakewood,35.5,51.4,59.6,1923.0
2024-03-14 20:00,lakewood,44.9,52.1,53.8,1917.0
2024-03-14 21:00,lakewood,41.4,55.6,54.2,1948.0
2024-03-14 22:00,lakewood,44.0,52.9,51.9,1952.0
2024-03-14 23:00,lakewood,45.5,51.9,49.5,1960.0
2024-03-15 00:00,lakewood,40.4,47.4,51.6,1974.0
2024-03-15 01:00,lakewood,38.8,49.7,54.9,1934.0
2024-03-15 02:00,lakewood,41.3,51.5,52.6,1937.0
2024-03-15 03:00,lakewood,42.3,52.1,54.8,1998.0
2024-03-15 04:00,lakewood,43.2,54.1,54.7,1956.0
2024-03-15 05:00,lakewood,39.7,53.9,54.8,1956.0
2024-03-15 06:00,lakewood,45.5,52.0,60.9,1933.0
2024-03-15 07:00,lakewood,45.0,53.7,53.8,1943.0
2024-03-15 08:00,lakewood,45.7,53.2,56.0,1942.0
2024-03-15 09:00,lakewood,52.8,47.4,53.6,1946.0
2024-03-15 10:00,lakewood,48.4,47.6,54.4,1967.0
2024-03-15 11:00,lakewood,56.6,50.6,56.5,1966.0
2024-03-15 12:00,lakewood,56.7,51.1,51.4,1952.0
2024-03-15 13:00,lakewood,49.7,50.2,54.4,1942.0
2024-03-15 14:00,lakewood,52.4,53.8,54.3,1960.0
2024-03-15 15:00,lakewood,50.7,54.3,54.6,1948.0
2024-03-15 16:00,lakewood,47.9,51.6,53.4,1928.0
2024-03-15 17:00,lakewood,49.4,49.3,54.4,1975.0
2024-03-15 18:00,lakewood,43.9,54.1,53.8,1924.0
2024-03-15 19:00,lakewood,36.2,55.3,52.7,1969.0
2024-03-15 20:00,lakewood,38.0,55.3,59.4,1908.0
2024-03-15 21:00,lakewood,37.7,53.9,56.0,1969.0
2024-03-15 22:00,lakewood,39.3,57.0,55.2,1920.0
2024-03-15 23:00,lakewood,40.2,49.0,58.2,1933.0
2024-03-16 00:00,lakewood,42.5,50.8,56.8,1902.0
2024-03-16 01:00,lakewood,42.8,55.2,56.2,1911.0
2024-03-16 02:00,lakewood,43.4,47.9,60.4,1927.0
2024-03-16 03:00,lakewood,37.7,52.6,55.9,1932.0
2024-03-16 04:00,lakewood,42.1,45.9,61.3,1951.0
2024-03-16 05:00,lakewood,37.1,49.5,60.0,1965.0
2024-03-16 06:00,lakewood,49.2,50.3,58.6,1961.0
2024-03-16 07:00,lakewood,49.2,54.8,56.6,1947.0
2024-03-16 08:00,lakewood,47.2,51.9,59.4,1909.0
2024-03-16 09:00,lakewood,54.0,49.2,57.4,1981.0
2024-03-16 10:00,lakewood,52.9,52.8,55.6,1924.0
2024-03-16 11:00,lakewood,55.6,50.5,57.0,1974.0
2024-03-16 12:00,lakewood,49.9,52.7,58.1,1950.0
2024-03-16 13:00,lakewood,51.2,50.6,55.8,1962.0
2024-03-16 14:00,lakewood,49.9,54.4,57.6,1924.0
2024-03-16 15:00,lakewood,49.9,51.0,60.0,1941.0
2024-03-16 16:00,lakewood,48.2,55.5,59.0,1992.0
2024-03-16 17:00,lakewood,50.8,49.8,60.0,1988.0
2024-03-16 18:00,lakewood,49.6,54.5,59.9,1942.0
2024-03-16 19:00,lakewood,38.5,51.1,54.7,1984.0
2024-03-16 20:00,lakewood,40.2,55.2,55.5,1977.0
2024-03-16 21:00,lakewood,39.5,48.8,61.3,1978.0
2024-03-16 22:00,lakewood,41.6,52.1,58.9,1955.0
2024-03-16 23:00,lakewood,38.6,51.0,61.9,2017.0
2024-03-17 00:00,lakewood,45.7,53.2,57.3,1930.0
2024-03-17 01:00,lakewood,38.8,50.6,62.3,1995.0
2024-03-17 02:00,lakewood,43.2,49.6,59.8,1944.0
2024-03-17 03:00,lakewood,34.5,52.7,56.3,1930.0
2024-03-17 04:00,lakewood,40.2,50.8,57.9,1948.0
2024-03-17 05:00,lakewood,35.4,55.8,56.0,1926.0
2024-03-17 06:00,lakewood,44.0,51.7,60.9,1957.0
2024-03-17 07:00,lakewood,48.8,52.7,58.5,1958.0
2024-03-17 08:00,lakewood,43.2,51.4,60.3,2049.0
2024-03-17 09:00,lakewood,47.0,53.1,56.9,2001.0
2024-03-17 10:00,lakewood,47.9,53.6,55.2,1942.0
2024-03-17 11:00,lakewood,52.6,54.7,55.8,1967.0
2024-03-17 12:00,lakewood,53.1,52.7,59.9,1918.0
2024-03-17 13:00,lakewood,55.2,50.6,60.2,1958.0
2024-03-17 14:00,lakewood,51.3,50.5,59.6,1982.0
2024-03-17 15:00,lakewood,49.1,49.2,59.4,1914.0
2024-03-17 16:00,lakewood,45.1,49.3,57.2,1917.0
2024-03-17 17:00,lakewood,41.3,49.2,59.3,1918.0
2024-03-17 18:00,lakewood,44.0,56.9,57.9,1959.0
2024-03-17 19:00,lakewood,38.2,57.4,56.9,1944.0
2024-03-17 20:00,lakewood,45.0,51.5,58.1,1943.0
2024-03-17 21:00,lakewood,40.2,52.9,59.1,1934.0
2024-03-17 22:00,lakewood,38.7,50.5,55.2,1910.0
2024-03-17 23:00,lakewood,41.9,54.3,59.7,1890.0
2024-03-18 00:00,lakewood,40.3,49.2,55.3,1940.0
2024-03-18 01:00,lakewood,42.8,52.0,51.2,1926.0
2024-03-18 02:00,lakewood,41.0,52.2,52.2,1912.0
2024-03-18 03:00,lakewood,41.2,48.5,51.7,1939.0
2024-03-18 04:00,lakewood,39.5,49.8,53.6,1950.0
2024-03-18 05:00,lakewood,38.8,52.2,54.2,1954.0
2024-03-18 06:00,lakewood,47.6,54.1,57.6,1971.0
2024-03-18 07:00,lakewood,47.8,50.9,54.2,1928.0
2024-03-18 08:00,lakewood,49.0,53.7,53.5,1949.0
2024-03-18 09:00,lakewood,48.6,52.5,53.9,1932.0
2024-03-18 10:00,lakewood,49.9,53.3,54.8,1939.0
2024-03-18 11:00,lakewood,53.5,51.0,57.3,1926.0
2024-03-18 12:00,lakewood,52.4,48.5,54.3,1908.0
2024-03-18 13:00,lakewood,55.0,53.9,56.6,1951.0
2024-03-18 14:00,lakewood,49.3,50.0,58.1,1986.0
2024-03-18 15:00,lakewood,51.0,50.7,57.7,1933.0
2024-03-18 16:00,lakewood,49.7,55.4,53.3,1971.0
2024-03-18 17:00,lakewood,48.6,51.9,53.0,1932.0
